CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit,Total_Revolving_Bal,,,,,,,,,,,
794560833,Attrited Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,5496,0,,,,,,,,,,,
718197108,Attrited Customer,54,M,2,Graduate,Single,$80K - $120K,Blue,12342,0,,,,,,,,,,,
713750583,Existing Customer,55,F,1,College,Unknown,Less than $40K,Blue,1928,1125,,,,,,,,,,,
769576608,Existing Customer,62,M,1,Uneducated,Single,$60K - $80K,Blue,12814,1010,,,,,,,,,,,
708626058,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,5242,1465,,,,,,,,,,,
710333883,Attrited Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,8808,390,,,,,,,,,,,
715401633,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,4469,2002,,,,,,,,,,,
755220783,Existing Customer,51,M,1,Doctorate,Married,$80K - $120K,Blue,8031,1167,,,,,,,,,,,
789603183,Existing Customer,48,M,4,High School,Unknown,$60K - $80K,Blue,9728,0,,,,,,,,,,,
767564358,Existing Customer,47,F,5,Doctorate,Married,$40K - $60K,Blue,4748,1008,,,,,,,,,,,
789744033,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,19999,1007,,,,,,,,,,,
709887483,Existing Customer,56,M,2,Uneducated,Divorced,$40K - $60K,Blue,6331,1420,,,,,,,,,,,
779765058,Existing Customer,43,M,2,Unknown,Single,$40K - $60K,Blue,9662,817,,,,,,,,,,,
789177333,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,1693,1088,,,,,,,,,,,
717262833,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Blue,2964,2043,,,,,,,,,,,
714878508,Existing Customer,48,F,2,High School,Single,Less than $40K,Blue,5483,535,,,,,,,,,,,
711079308,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,15186,0,,,,,,,,,,,
794510358,Existing Customer,41,M,3,Graduate,Married,$80K - $120K,Blue,33408,0,,,,,,,,,,,
715033533,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,3125,2517,,,,,,,,,,,
779400183,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue,2934,2517,,,,,,,,,,,
716636808,Existing Customer,39,M,3,Graduate,Single,$120K +,Blue,34516,0,,,,,,,,,,,
708733983,Attrited Customer,50,F,1,Doctorate,Single,$40K - $60K,Blue,5349,2391,,,,,,,,,,,
710521383,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,9810,1838,,,,,,,,,,,
720075558,Existing Customer,50,M,4,College,Married,$120K +,Blue,7084,0,,,,,,,,,,,
716468658,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,3537,0,,,,,,,,,,,
717569283,Existing Customer,47,M,5,Doctorate,Single,Less than $40K,Blue,8896,1338,,,,,,,,,,,
787491483,Existing Customer,41,M,3,Unknown,Divorced,$80K - $120K,Blue,30733,1153,,,,,,,,,,,
779995833,Existing Customer,49,M,0,Unknown,Married,$60K - $80K,Blue,10177,1748,,,,,,,,,,,
714215058,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,6848,0,,,,,,,,,,,
789407958,Existing Customer,42,M,1,Graduate,Married,$60K - $80K,Blue,17165,1153,,,,,,,,,,,
715118058,Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,20274,2100,,,,,,,,,,,
713672208,Existing Customer,50,M,1,Doctorate,Divorced,$60K - $80K,Blue,19939,0,,,,,,,,,,,
720865383,Existing Customer,53,M,3,Graduate,Single,$120K +,Blue,3378,1852,,,,,,,,,,,
713701533,Existing Customer,51,M,2,Unknown,Married,$80K - $120K,Blue,9773,1998,,,,,,,,,,,
778895883,Existing Customer,50,F,1,Unknown,Married,Unknown,Blue,3668,0,,,,,,,,,,,
719655258,Existing Customer,64,M,0,Graduate,Single,Less than $40K,Blue,3196,0,,,,,,,,,,,
711205758,Attrited Customer,45,M,3,College,Single,$80K - $120K,Silver,34516,0,,,,,,,,,,,
806264958,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,7030,994,,,,,,,,,,,
714659133,Attrited Customer,47,M,5,High School,Married,$80K - $120K,Blue,9410,0,,,,,,,,,,,
716425833,Attrited Customer,38,M,2,Graduate,Single,$120K +,Blue,34516,1229,,,,,,,,,,,
712166583,Existing Customer,45,F,0,Graduate,Married,Less than $40K,Blue,4096,1468,,,,,,,,,,,
713124558,Existing Customer,43,F,2,Graduate,Married,Unknown,Blue,7210,782,,,,,,,,,,,
714048783,Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,8026,2202,,,,,,,,,,,
708784908,Existing Customer,47,F,3,Graduate,Unknown,Unknown,Blue,18064,2039,,,,,,,,,,,
714332658,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,5596,1086,,,,,,,,,,,
719169783,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,6897,640,,,,,,,,,,,
718270833,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Silver,13991,1580,,,,,,,,,,,
721268133,Existing Customer,44,M,3,Post-Graduate,Married,$40K - $60K,Blue,11366,2109,,,,,,,,,,,
795343683,Existing Customer,40,F,3,High School,Single,Less than $40K,Blue,1707,989,,,,,,,,,,,
715611933,Existing Customer,50,F,4,Doctorate,Married,Unknown,Blue,23692,2402,,,,,,,,,,,
711184983,Existing Customer,41,M,5,Unknown,Unknown,$80K - $120K,Blue,11191,0,,,,,,,,,,,
779601783,Existing Customer,42,F,5,College,Married,Less than $40K,Blue,3476,700,,,,,,,,,,,
784263558,Existing Customer,43,M,2,Uneducated,Single,$60K - $80K,Silver,27781,0,,,,,,,,,,,
720795858,Existing Customer,44,M,4,Graduate,Single,$60K - $80K,Blue,10534,0,,,,,,,,,,,
756629133,Existing Customer,61,F,1,Graduate,Single,Less than $40K,Blue,2721,0,,,,,,,,,,,
714387108,Existing Customer,51,M,3,Graduate,Single,$80K - $120K,Blue,10458,0,,,,,,,,,,,
712164333,Attrited Customer,40,M,4,High School,Married,$60K - $80K,Blue,12544,1636,,,,,,,,,,,
714429258,Existing Customer,46,M,5,Doctorate,Single,$60K - $80K,Blue,11464,0,,,,,,,,,,,
796791258,Existing Customer,50,M,1,Uneducated,Married,$120K +,Blue,3104,1791,,,,,,,,,,,
711220683,Existing Customer,48,M,1,Unknown,Married,$60K - $80K,Blue,11770,1813,,,,,,,,,,,
717582558,Existing Customer,50,M,1,Graduate,Single,$120K +,Blue,34516,1185,,,,,,,,,,,
714779733,Existing Customer,44,M,4,Unknown,Single,$60K - $80K,Blue,10998,1586,,,,,,,,,,,
817965858,Existing Customer,42,F,4,Unknown,Married,Less than $40K,Blue,2757,1785,,,,,,,,,,,
717358158,Existing Customer,46,M,3,Uneducated,Single,$60K - $80K,Blue,5489,1189,,,,,,,,,,,
720301458,Existing Customer,52,M,1,High School,Single,$120K +,Blue,19709,1924,,,,,,,,,,,
826471458,Attrited Customer,42,M,3,Graduate,Married,Less than $40K,Blue,6967,1767,,,,,,,,,,,
794579658,Existing Customer,47,M,3,High School,Married,$80K - $120K,Blue,23424,2517,,,,,,,,,,,
717052158,Existing Customer,39,M,3,High School,Single,$60K - $80K,Blue,21718,2386,,,,,,,,,,,
818311533,Existing Customer,53,F,3,Uneducated,Single,Less than $40K,Blue,4908,1429,,,,,,,,,,,
716156508,Existing Customer,52,M,2,High School,Single,$40K - $60K,Blue,1470,0,,,,,,,,,,,
711191808,Existing Customer,39,M,0,Graduate,Single,$80K - $120K,Gold,34516,1793,,,,,,,,,,,
712084383,Existing Customer,63,M,1,Graduate,Single,Less than $40K,Blue,7936,2081,,,,,,,,,,,
788641758,Existing Customer,53,M,4,College,Single,$60K - $80K,Blue,14366,888,,,,,,,,,,,
788768883,Existing Customer,54,F,0,Unknown,Single,$40K - $60K,Blue,9231,1642,,,,,,,,,,,
713277783,Existing Customer,45,F,4,Uneducated,Married,$40K - $60K,Silver,18679,905,,,,,,,,,,,
717451833,Existing Customer,45,F,3,Uneducated,Divorced,Unknown,Blue,20356,2517,,,,,,,,,,,
712291308,Existing Customer,52,F,1,Uneducated,Single,Unknown,Blue,2259,1721,,,,,,,,,,,
712852233,Existing Customer,64,F,0,Graduate,Single,Less than $40K,Blue,6663,765,,,,,,,,,,,
712312908,Existing Customer,47,F,4,Unknown,Unknown,Less than $40K,Blue,2424,0,,,,,,,,,,,
773457558,Existing Customer,45,F,5,College,Single,$40K - $60K,Silver,15677,1227,,,,,,,,,,,
716194683,Existing Customer,41,M,4,Graduate,Divorced,$40K - $60K,Blue,2334,1138,,,,,,,,,,,
720563058,Existing Customer,56,F,3,College,Single,Unknown,Blue,1816,1052,,,,,,,,,,,
719502183,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,4950,1829,,,,,,,,,,,
712287333,Existing Customer,39,M,1,Uneducated,Single,$80K - $120K,Blue,34516,2055,,,,,,,,,,,
716944983,Existing Customer,61,M,0,Uneducated,Married,$120K +,Blue,24172,2517,,,,,,,,,,,
718115733,Existing Customer,57,M,1,Graduate,Married,$60K - $80K,Blue,9037,1544,,,,,,,,,,,
827691858,Existing Customer,46,F,3,College,Single,Less than $40K,Blue,7616,1251,,,,,,,,,,,
716431833,Existing Customer,38,M,2,Unknown,Divorced,$40K - $60K,Blue,11209,1165,,,,,,,,,,,
717265983,Existing Customer,44,F,4,Uneducated,Divorced,Unknown,Blue,9908,2066,,,,,,,,,,,
769578858,Existing Customer,40,M,2,Graduate,Married,$40K - $60K,Silver,18737,0,,,,,,,,,,,
712815858,Existing Customer,57,F,1,High School,Single,Less than $40K,Blue,5330,0,,,,,,,,,,,
815851233,Attrited Customer,52,M,3,High School,Single,$120K +,Blue,19032,0,,,,,,,,,,,
779425608,Existing Customer,50,F,1,Unknown,Single,Unknown,Blue,5916,983,,,,,,,,,,,
811532208,Existing Customer,51,M,4,Graduate,Married,$40K - $60K,Silver,16277,1170,,,,,,,,,,,
713896533,Existing Customer,42,M,4,High School,Single,$60K - $80K,Blue,9442,838,,,,,,,,,,,
712546233,Existing Customer,51,F,3,Unknown,Single,Less than $40K,Blue,2990,0,,,,,,,,,,,
772148058,Existing Customer,45,M,3,Graduate,Unknown,$80K - $120K,Blue,2210,759,,,,,,,,,,,
771776808,Attrited Customer,44,M,4,Uneducated,Married,$40K - $60K,Blue,1527,0,,,,,,,,,,,
715905633,Existing Customer,45,M,1,Graduate,Single,$60K - $80K,Blue,6022,1433,,,,,,,,,,,
778282758,Existing Customer,55,M,2,College,Divorced,$120K +,Blue,26729,1052,,,,,,,,,,,
717886008,Existing Customer,63,M,1,High School,Single,Less than $40K,Blue,6102,0,,,,,,,,,,,
709985133,Existing Customer,33,F,2,Graduate,Divorced,Less than $40K,Blue,6803,2296,,,,,,,,,,,
709289358,Existing Customer,46,M,3,Graduate,Single,$80K - $120K,Blue,8101,1266,,,,,,,,,,,
720457608,Existing Customer,41,F,4,Graduate,Married,Less than $40K,Blue,4632,0,,,,,,,,,,,
780612558,Existing Customer,58,F,1,Graduate,Single,$40K - $60K,Blue,1996,1850,,,,,,,,,,,
714216033,Existing Customer,51,M,3,Doctorate,Married,$120K +,Blue,11600,738,,,,,,,,,,,
710577708,Existing Customer,35,M,1,Unknown,Single,$40K - $60K,Blue,2657,1983,,,,,,,,,,,
719462433,Existing Customer,42,F,5,Graduate,Single,Less than $40K,Blue,8464,1002,,,,,,,,,,,
769063308,Existing Customer,45,M,3,Post-Graduate,Married,$80K - $120K,Blue,29003,2323,,,,,,,,,,,
715136583,Existing Customer,51,M,3,High School,Single,$40K - $60K,Blue,5000,942,,,,,,,,,,,
710915358,Existing Customer,63,F,0,College,Single,Unknown,Blue,14963,1616,,,,,,,,,,,
709841433,Existing Customer,45,F,2,Graduate,Divorced,Less than $40K,Blue,3855,1188,,,,,,,,,,,
710509758,Existing Customer,36,M,4,College,Single,$120K +,Blue,28200,765,,,,,,,,,,,
720527058,Existing Customer,39,F,1,Graduate,Single,Less than $40K,Blue,2310,1306,,,,,,,,,,,
711787383,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,1960,1428,,,,,,,,,,,
715824108,Existing Customer,52,F,1,Graduate,Married,Less than $40K,Blue,3773,1291,,,,,,,,,,,
719474583,Existing Customer,50,M,1,Graduate,Married,$80K - $120K,Blue,9771,1776,,,,,,,,,,,
719282433,Existing Customer,60,F,0,Graduate,Single,Unknown,Blue,6417,1372,,,,,,,,,,,
772669833,Existing Customer,43,M,3,Post-Graduate,Single,$60K - $80K,Blue,16037,0,,,,,,,,,,,
789365508,Attrited Customer,49,M,2,High School,Divorced,$40K - $60K,Blue,14839,512,,,,,,,,,,,
806641683,Existing Customer,44,M,3,Uneducated,Married,$80K - $120K,Silver,34516,1461,,,,,,,,,,,
805534608,Existing Customer,54,F,2,College,Single,$40K - $60K,Blue,8769,1314,,,,,,,,,,,
781117533,Existing Customer,50,M,1,Unknown,Married,$120K +,Blue,20968,0,,,,,,,,,,,
710294808,Existing Customer,44,M,3,High School,Married,$60K - $80K,Blue,2188,1241,,,,,,,,,,,
718788258,Existing Customer,52,M,5,Unknown,Married,$80K - $120K,Blue,30314,776,,,,,,,,,,,
716404383,Attrited Customer,47,F,2,Graduate,Married,Unknown,Blue,18799,2517,,,,,,,,,,,
824795358,Existing Customer,49,F,3,High School,Married,Less than $40K,Blue,1638,1038,,,,,,,,,,,
715196508,Existing Customer,45,M,3,Graduate,Married,$40K - $60K,Blue,3538,0,,,,,,,,,,,
779051808,Existing Customer,35,F,1,Graduate,Single,$40K - $60K,Blue,2546,1348,,,,,,,,,,,
720695583,Existing Customer,65,M,1,Graduate,Single,Unknown,Blue,10775,1787,,,,,,,,,,,
826414083,Existing Customer,47,F,4,Unknown,Married,$40K - $60K,Blue,4798,1017,,,,,,,,,,,
708426483,Existing Customer,56,F,2,Graduate,Single,Less than $40K,Blue,5816,716,,,,,,,,,,,
787472283,Existing Customer,49,M,2,Graduate,Married,$80K - $120K,Blue,20533,1321,,,,,,,,,,,
716948283,Existing Customer,58,M,1,College,Single,$80K - $120K,Blue,9890,0,,,,,,,,,,,
778375458,Existing Customer,52,M,3,Graduate,Married,$80K - $120K,Blue,30820,1724,,,,,,,,,,,
718504983,Existing Customer,45,F,2,Graduate,Married,Less than $40K,Blue,6091,0,,,,,,,,,,,
709625733,Existing Customer,50,M,2,High School,Single,$60K - $80K,Blue,9690,1115,,,,,,,,,,,
719357058,Existing Customer,62,F,2,Doctorate,Single,$40K - $60K,Blue,6797,1428,,,,,,,,,,,
709626858,Existing Customer,44,F,3,High School,Married,Less than $40K,Blue,4985,1379,,,,,,,,,,,
711843708,Attrited Customer,61,F,0,Graduate,Divorced,Less than $40K,Blue,2125,0,,,,,,,,,,,
711349083,Existing Customer,47,F,4,Doctorate,Married,Less than $40K,Blue,4012,0,,,,,,,,,,,
721462458,Existing Customer,52,F,3,High School,Married,Unknown,Blue,23858,1179,,,,,,,,,,,
780833058,Existing Customer,46,M,2,High School,Married,$40K - $60K,Blue,2619,2271,,,,,,,,,,,
769962933,Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,6728,1192,,,,,,,,,,,
719095533,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,2680,1652,,,,,,,,,,,
709718058,Existing Customer,52,F,4,Uneducated,Single,Less than $40K,Blue,2936,2181,,,,,,,,,,,
819151083,Existing Customer,46,M,5,High School,Single,$60K - $80K,Blue,7478,1775,,,,,,,,,,,
770778108,Existing Customer,49,M,4,Post-Graduate,Married,$60K - $80K,Blue,2527,1419,,,,,,,,,,,
718877883,Attrited Customer,44,F,3,Unknown,Single,Less than $40K,Blue,5644,2517,,,,,,,,,,,
710376708,Existing Customer,50,F,5,Uneducated,Single,Less than $40K,Blue,2837,1377,,,,,,,,,,,
718366983,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Blue,18584,2446,,,,,,,,,,,
719604858,Attrited Customer,45,F,3,Unknown,Married,Less than $40K,Blue,5941,0,,,,,,,,,,,
714549558,Attrited Customer,41,F,2,Graduate,Married,$40K - $60K,Blue,9576,0,,,,,,,,,,,
822955008,Attrited Customer,63,M,1,Graduate,Single,$60K - $80K,Blue,9569,0,,,,,,,,,,,
712986483,Existing Customer,32,M,3,College,Unknown,$80K - $120K,Blue,15412,0,,,,,,,,,,,
779597133,Existing Customer,55,M,1,Graduate,Single,$80K - $120K,Blue,2663,1784,,,,,,,,,,,
758426583,Existing Customer,51,F,2,Post-Graduate,Married,Less than $40K,Blue,1438.3,1031,,,,,,,,,,,
716805408,Existing Customer,52,M,3,Doctorate,Married,$60K - $80K,Blue,5376,804,,,,,,,,,,,
711275433,Attrited Customer,47,M,4,Uneducated,Unknown,Unknown,Blue,18873,0,,,,,,,,,,,
778968408,Existing Customer,39,M,2,Doctorate,Single,$60K - $80K,Blue,5341,0,,,,,,,,,,,
827117808,Attrited Customer,45,M,1,Graduate,Single,$60K - $80K,Blue,9904,2513,,,,,,,,,,,
804462633,Attrited Customer,43,F,3,High School,Divorced,Less than $40K,Blue,7084,0,,,,,,,,,,,
709321908,Attrited Customer,47,M,3,High School,Single,$80K - $120K,Blue,7498,2319,,,,,,,,,,,
714907908,Existing Customer,51,F,0,High School,Married,$40K - $60K,Blue,5450,1674,,,,,,,,,,,
818336508,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,32719,1650,,,,,,,,,,,
712597233,Attrited Customer,37,M,2,Uneducated,Unknown,$40K - $60K,Blue,3250,1721,,,,,,,,,,,
711964533,Existing Customer,44,M,3,College,Married,$40K - $60K,Blue,6111,2517,,,,,,,,,,,
716705433,Existing Customer,62,F,1,Uneducated,Unknown,Less than $40K,Silver,12590,931,,,,,,,,,,,
717983058,Existing Customer,41,F,3,Graduate,Married,$40K - $60K,Blue,1982,1068,,,,,,,,,,,
709587783,Existing Customer,39,M,4,Post-Graduate,Single,$60K - $80K,Silver,25133,0,,,,,,,,,,,
709804533,Existing Customer,40,M,4,Uneducated,Single,$120K +,Blue,17818,1451,,,,,,,,,,,
712076358,Existing Customer,46,M,3,High School,Single,$120K +,Blue,5155,868,,,,,,,,,,,
711670308,Existing Customer,51,F,3,Unknown,Married,Less than $40K,Blue,6006,1576,,,,,,,,,,,
720717108,Existing Customer,64,M,1,Uneducated,Single,Unknown,Blue,2571,1210,,,,,,,,,,,
784789758,Existing Customer,40,M,2,Unknown,Married,$60K - $80K,Blue,3269,1601,,,,,,,,,,,
779689233,Existing Customer,50,M,3,Graduate,Single,$40K - $60K,Blue,2798,1291,,,,,,,,,,,
788792583,Existing Customer,44,F,3,Unknown,Single,$40K - $60K,Blue,7277,0,,,,,,,,,,,
710657508,Existing Customer,32,M,0,College,Unknown,Less than $40K,Blue,3788,1325,,,,,,,,,,,
716393958,Existing Customer,43,M,3,High School,Single,$80K - $120K,Blue,28262,1483,,,,,,,,,,,
770708133,Existing Customer,47,F,5,High School,Single,Less than $40K,Blue,2169,1330,,,,,,,,,,,
766131033,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,3767,976,,,,,,,,,,,
719816583,Attrited Customer,46,M,3,Doctorate,Married,$120K +,Blue,8989,552,,,,,,,,,,,
715376508,Existing Customer,47,F,5,Graduate,Married,Less than $40K,Blue,2838,2517,,,,,,,,,,,
709300458,Existing Customer,48,M,1,Graduate,Unknown,Less than $40K,Blue,7199,1031,,,,,,,,,,,
778340733,Existing Customer,44,F,3,College,Married,$40K - $60K,Blue,8495,1537,,,,,,,,,,,
708195633,Existing Customer,40,M,2,High School,Unknown,$80K - $120K,Silver,34516,1182,,,,,,,,,,,
714729933,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,14164,1525,,,,,,,,,,,
794514108,Existing Customer,50,F,2,Unknown,Married,Unknown,Blue,3604,0,,,,,,,,,,,
812501358,Existing Customer,46,F,4,Post-Graduate,Divorced,Less than $40K,Blue,1752,611,,,,,,,,,,,
718961208,Existing Customer,43,F,3,College,Single,Less than $40K,Blue,4204,0,,,,,,,,,,,
814459833,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,8017,0,,,,,,,,,,,
720363258,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,2778,1640,,,,,,,,,,,
714496083,Existing Customer,51,M,3,Unknown,Single,$60K - $80K,Blue,6649,1781,,,,,,,,,,,
713004933,Attrited Customer,40,M,3,High School,Married,$60K - $80K,Blue,6813,2332,,,,,,,,,,,
712011633,Existing Customer,40,F,2,Doctorate,Single,$40K - $60K,Blue,2797,850,,,,,,,,,,,
772466508,Attrited Customer,45,M,3,Unknown,Single,$60K - $80K,Blue,18004,2517,,,,,,,,,,,
708225483,Existing Customer,47,M,4,Graduate,Married,$80K - $120K,Blue,11242,1561,,,,,,,,,,,
788923758,Existing Customer,26,F,1,High School,Unknown,Unknown,Blue,10693,2517,,,,,,,,,,,
789150633,Existing Customer,50,F,3,Graduate,Married,Less than $40K,Blue,3026,1888,,,,,,,,,,,
710809083,Existing Customer,37,F,4,College,Married,Less than $40K,Blue,1438.3,787,,,,,,,,,,,
787669233,Existing Customer,51,M,2,Doctorate,Single,$80K - $120K,Blue,34516,1046,,,,,,,,,,,
708119658,Existing Customer,49,F,4,Graduate,Married,$40K - $60K,Blue,12836,1034,,,,,,,,,,,
737921733,Attrited Customer,62,F,1,Unknown,Single,Less than $40K,Blue,1892,1604,,,,,,,,,,,
765940683,Existing Customer,37,M,3,Uneducated,Single,$80K - $120K,Blue,11277,1747,,,,,,,,,,,
719732433,Existing Customer,54,M,2,Graduate,Single,$60K - $80K,Blue,12815,1017,,,,,,,,,,,
715491483,Existing Customer,44,M,2,Graduate,Divorced,$120K +,Blue,24016,0,,,,,,,,,,,
783381933,Existing Customer,43,M,4,Uneducated,Married,$60K - $80K,Blue,3482,1942,,,,,,,,,,,
811554708,Existing Customer,44,F,3,High School,Married,Unknown,Blue,26516,1434,,,,,,,,,,,
719536608,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,2285,1931,,,,,,,,,,,
720753183,Existing Customer,48,M,2,Post-Graduate,Married,$40K - $60K,Blue,9617,2035,,,,,,,,,,,
714505683,Existing Customer,51,M,4,Uneducated,Divorced,$80K - $120K,Blue,34516,0,,,,,,,,,,,
711942783,Existing Customer,41,F,3,High School,Married,Less than $40K,Blue,2354,1909,,,,,,,,,,,
714031983,Existing Customer,41,F,3,High School,Single,Less than $40K,Silver,11533,1418,,,,,,,,,,,
711372258,Existing Customer,59,M,1,College,Single,$40K - $60K,Blue,5042,1002,,,,,,,,,,,
710825658,Existing Customer,37,F,3,Uneducated,Single,Less than $40K,Blue,2584,1614,,,,,,,,,,,
716575758,Attrited Customer,50,F,2,College,Unknown,Unknown,Blue,1438.3,0,,,,,,,,,,,
714732183,Existing Customer,47,M,4,Uneducated,Unknown,$40K - $60K,Blue,3402,1607,,,,,,,,,,,
714097683,Attrited Customer,55,F,2,Graduate,Married,$40K - $60K,Blue,1809,0,,,,,,,,,,,
720568083,Existing Customer,40,M,2,Graduate,Divorced,$60K - $80K,Blue,8624,0,,,,,,,,,,,
708121908,Attrited Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,22917,0,,,,,,,,,,,
778710783,Existing Customer,45,M,3,High School,Divorced,$80K - $120K,Blue,18410,974,,,,,,,,,,,
713745783,Existing Customer,29,F,0,Post-Graduate,Single,Unknown,Gold,34516,1452,,,,,,,,,,,
711043983,Existing Customer,44,M,3,High School,Single,$80K - $120K,Blue,34516,1259,,,,,,,,,,,
716438433,Existing Customer,41,M,1,Doctorate,Married,$80K - $120K,Blue,10130,1449,,,,,,,,,,,
709435533,Attrited Customer,53,F,1,Unknown,Single,Less than $40K,Blue,3099,0,,,,,,,,,,,
711080358,Existing Customer,55,M,1,Unknown,Unknown,$120K +,Blue,19849,2205,,,,,,,,,,,
718677858,Existing Customer,39,M,1,College,Married,Less than $40K,Blue,2283,1053,,,,,,,,,,,
720259308,Existing Customer,39,M,3,High School,Single,$80K - $120K,Blue,6347,569,,,,,,,,,,,
719346708,Existing Customer,41,F,1,Unknown,Divorced,Less than $40K,Blue,2758,1675,,,,,,,,,,,
719874633,Attrited Customer,44,M,1,High School,Unknown,$80K - $120K,Gold,34516,0,,,,,,,,,,,
720286908,Existing Customer,50,M,3,Uneducated,Married,$40K - $60K,Blue,3469,0,,,,,,,,,,,
